availability,description,image,name,price,price_currency,sku,url
InStock,"Playera en color negro, tejido single jersey, manga corta, cuello redondo con rib, drop shoulder, estampado frontal de oso y texto.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw3ef69e8c/images/Abril 2024/3088432_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw4373d483/images/Abril 2024/3088432_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw19411175/images/Abril 2024/3088432_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw4f3fd23f/images/Abril 2024/3088432_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6e541e4e/images/Abril 2024/3088432_E.jpg""]",Playera Negra Con Estampado,99.0,MXN,3088432,https://www.cyamoda.com/playera-negra-con-estampado/3088432.html
InStock,"Polo color verde, manga corta, cuello americano, fit ajustado, aletilla cerrado con dos botones, contraste en mangas y cuello, bajo, mangas y cuello acanalados. Medidas de Modelo: 1.90 cm de altura Top: ECH Bottom: 30 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw7c39bc53/images/Abril 2024/3078979_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe4e4abe3/images/Abril 2024/3078979_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw307779fe/images/Abril 2024/3078979_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw54ede285/images/Abril 2024/3078979_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw29e6d198/images/Abril 2024/3078979_E.jpg""]",Polo Manga Corta Verde,249.0,MXN,3078979,https://www.cyamoda.com/polo-manga-corta-verde/3078979.html
InStock,"Polo color blanco, manga corta, cuello americano, fit ajustado, aletilla cerrado con dos botones, estampado de rayas al frente, contraste en mangas y cuello, bajo, mangas y cuello acanalados. Medidas de Modelo: 1.88 cm de altura Top: CH Bottom: 30/CH ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2e9ada8a/images/Abril 2024/3078982_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc8dbc256/images/Abril 2024/3078982_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw280ec13f/images/Abril 2024/3078982_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw9f2ad032/images/Abril 2024/3078982_D.jpg""]",Polo Manga Corta Blanca,249.0,MXN,3078982,https://www.cyamoda.com/polo-manga-corta-blanca/3078982.html
InStock,"Pack 5 calcetines cortos, con diferentes estampados, en diferentes colores.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa973dd93/images/2023_Diciembre/3071213_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe9a14ea3/images/2023_Diciembre/3071213_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa6bbd077/images/2023_Diciembre/3071213_C.jpg""]",Pack 5 Calcetines Cortos,199.0,MXN,3071213,https://www.cyamoda.com/pack-5-calcetines-cortos/3071213.html
InStock,"Pantalón color negro, fit slim, solido, bolsas laterales y bolsas posteriores, cierre con botón y zipper.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw42efc203/images/Abril 2024/3084541_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb44bf2e4/images/Abril 2024/3084541_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw87b1b430/images/Abril 2024/3084541_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dweb2d1f5d/images/Abril 2024/3084541_D.jpg""]",Pantalón Fit Slim De Traje,499.0,MXN,3084541,https://www.cyamoda.com/pantalon-fit-slim-de-traje/3084541.html
InStock,"Playera crop manga corta color blanco, boxy fit, cuello redondo con rib, drop shoulder, en tejido single jersey, cuenta con gráfico al frente.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe39d4f39/images/Abril 2024/3088569_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb66ef26e/images/Abril 2024/3088569_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwdfaa7c6b/images/Abril 2024/3088569_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwdad245b9/images/Abril 2024/3088569_D.jpg""]",Playera Estampada Manga Corta,99.0,MXN,3088569,https://www.cyamoda.com/playera-estampada-manga-corta/3088569.html
InStock,"Bermuda color negro, cintura elástica con jareta ajustable, bolsas laterales y posteriores tipo parche, de fleece, fit relajado, tiro medio.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw101e6dfc/images/Abril 2024/3084261_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe5c76431/images/Abril 2024/3084261_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5d64cce8/images/Abril 2024/3084261_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw977f6d2f/images/Abril 2024/3084261_D.jpg""]",Bermuda Fit Relaxed Negro,299.0,MXN,3084261,https://www.cyamoda.com/bermuda-fit-relaxed-negro/3084261.html
InStock,"Pantalón color arena, fit skinny, con elastano, tipo oviedo, básico. Crea diferentes looks con esta prenda clave en tu closet.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw686fe55c/images/Enero 2024/3078444_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa90fcda1/images/Enero 2024/3078444_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw96c67770/images/Enero 2024/3078444_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw802e1d35/images/Enero 2024/3078444_D.jpg""]",Pantalón Fit Skinny,499.0,MXN,3078444,https://www.cyamoda.com/pantalon-fit-skinny/3078444.html
InStock,"Pantalón, color azul ultramar, fit skinny, con elastano, cierre con boton y cierre cubierto con tapeta, bolsas laterales.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw543890da/images/2023_Diciembre/3078414_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw23668be9/images/2023_Diciembre/3078414_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw9a380d46/images/2023_Diciembre/3078414_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5b1d5cc4/images/2023_Diciembre/3078414_D.jpg""]",Pantalón Fit Skinny,499.0,MXN,3078414,https://www.cyamoda.com/pantalon-fit-skinny/3078414.html
InStock,"Crop top de tirantes finos, escote recto bandeau, tejido de rib, estampado de rayas horizontales, color azul.   Medidas de Modelo: Altura 1.79 cm. Talla: M/7 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc7a4e367/images/Marzo 2024/3079599_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf3456bf9/images/Marzo 2024/3079599_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5bc30d49/images/Marzo 2024/3079599_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw023ca486/images/Marzo 2024/3079599_D.jpg""]",Crop Top Tirantes Rayas,129.0,MXN,3079599,https://www.cyamoda.com/crop-top-tirantes-rayas/3079599.html
InStock,"Jeans fit skinny tapered, color azul empolvado, tiro largo, pierna y bajo ajustados, con cinco bolsillos, cierre cubierto por tapeta, botón metalizado y proceso biowash el cual es más amigable con el medio ambiente. Ofrecen comodidad y son ideales para usar en cualquier temporada.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw40a1ade8/images/Abril 2024/3082810_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwedd33a6c/images/Abril 2024/3082810_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw9ef87219/images/Abril 2024/3082810_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw19654097/images/Abril 2024/3082810_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc86e3f19/images/Abril 2024/3082810_E.jpg""]",Jeans Skinny Tapered,399.0,MXN,3082810,https://www.cyamoda.com/jeans-skinny-tapered/3082810.html
InStock,"Short falda de mezclilla color azul pastel, tiro medio y delantero cruzado, efecto de lavado y botón en pretina, con bolsillos delanteros, cierre de cremallera. Con proceso biowash el cual es más amigable con el medio ambiente.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwaeb89d3d/images/Abril 2024/3089448_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwd651ff95/images/Abril 2024/3089448_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb4e4a53a/images/Abril 2024/3089448_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw68293fde/images/Abril 2024/3089448_D.jpg""]",Short Falda Azul Pastel,399.0,MXN,3089448,https://www.cyamoda.com/short-falda-azul-pastel/3089448.html
InStock,"Camisa manga larga, cuello americano, cierre mediante botones al frente, botones en puño, color blanco.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw11e16218/images/Enero 2024/3073607_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw91438708/images/Enero 2024/3073607_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6ad6f8af/images/Enero 2024/3073607_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6989d070/images/Enero 2024/3073607_D.jpg""]",Camisa Manga Larga,399.0,MXN,3073607,https://www.cyamoda.com/camisa-manga-larga/3073607.html
InStock,"Playera tipo polo, manga corta, cuello bomber cerrado con botones, color negro, fit slim, mangas y cuello acanalados. Son perfectas para combinar todos los días con cualquier estilo.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5452f526/images/Enero 2024/3073444_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw48ee5c03/images/Enero 2024/3073444_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwcbbc6eb6/images/Enero 2024/3073444_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf02fb7c5/images/Enero 2024/3073444_D.jpg""]",Playera Polo Manga Corta,249.0,MXN,3073444,https://www.cyamoda.com/playera-polo-manga-corta/3073444.html
InStock,"Playera manga corta en color negro, cuello redondo con rib, drop shoulder, gráfico al frente con aplicación de lentejuelas de Sonic.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw60bd06e3/images/Abril 2024/3083827_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw07f39945/images/Abril 2024/3083827_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc273d923/images/Abril 2024/3083827_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw71b816f8/images/Abril 2024/3083827_D.jpg""]",Playera Manga Corta Sonic,249.0,MXN,3083827,https://www.cyamoda.com/playera-manga-corta-sonic/3083827.html
InStock,"Pantalón color negro ,fit slim, stretch, con elástico en cintura, fit crop. Crea diferentes looks con esta prenda clave en tu closet.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw292376fc/images/Enero 2024/3077398_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf4bb7a73/images/Enero 2024/3077398_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw192084fe/images/Enero 2024/3077398_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw09b2e3b2/images/Enero 2024/3077398_D.jpg""]",Pantalón Fit Slim Pull On,499.0,MXN,3077398,https://www.cyamoda.com/pantalon-fit-slim-pull-on/3077398.html
InStock,"Pantalón color gris, fit skinny, con elastano, tipo oviedo, básico. Crea diferentes looks con esta prenda clave en tu closet.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw9a99894b/images/Enero 2024/3078445_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw227b0905/images/Enero 2024/3078445_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwcb75fc90/images/Enero 2024/3078445_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwec4dfae1/images/Enero 2024/3078445_D.jpg""]",Pantalón Fit Skinny,499.0,MXN,3078445,https://www.cyamoda.com/pantalon-fit-skinny/3078445.html
InStock,"Blusa tipo túnica, manga roll up, cuello v, bajo curvo, color negro.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwbd48424d/images/2023_Diciembre/3073770_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw995452e7/images/2023_Diciembre/3073770_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwd3acb84f/images/2023_Diciembre/3073770_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf553c062/images/2023_Diciembre/3073770_D.jpg""]",Blusa Túnica Manga Roll Up,299.0,MXN,3073770,https://www.cyamoda.com/blusa-tunica-manga-roll-up/3073770.html
InStock,"Playera crop manga corta color negro, boxy fit, cuello redondo con rib, drop shoulder, en tejido single jersey, con gráfico frontal de flores y texto bringht plant for growing people.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb7236a83/images/Abril 2024/3088570_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwee07fbb6/images/Abril 2024/3088570_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa567f64e/images/Abril 2024/3088570_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2709f264/images/Abril 2024/3088570_D.jpg""]",Playera Estampado Flores,99.0,MXN,3088570,https://www.cyamoda.com/playera-estampado-flores/3088570.html
InStock,"Playera color blanco, manga corta, cuello redondo, fit relajado, con rib en mangas, bajo y cuello, tela de terry.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw764fe4f9/images/Abril 2024/3089990_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw3bdcdfba/images/Abril 2024/3089990_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc59df409/images/Abril 2024/3089990_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw3583e0ea/images/Abril 2024/3089990_D.jpg""]",Playera Manga Corta Blanca,299.0,MXN,3089990,https://www.cyamoda.com/playera-manga-corta-blanca/3089990.html
InStock," Short falda de mezclilla en color negro con efecto de lavado. Cuenta con bolsillos delanteros y traseros, cierre frontal con cremallera y botones metalizados al frente, además de proceso biowash el cual es más amigable con el medio ambiente. Esta es una prenda ideal para el uso casual.    Medidas de Modelo: Altura 1.76 cm. Talla: CH/5 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw1a5e7eda/images/Enero 2024/3072639_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw7fac1abf/images/Enero 2024/3072639_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwea40e604/images/Enero 2024/3072639_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw673d6304/images/Enero 2024/3072639_D.jpg""]",Short Falda De Mezclilla,499.0,MXN,3072639,https://www.cyamoda.com/short-falda-de-mezclilla/3072639.html
InStock,"Jogger color negro, cintura con elástico y jaretas ajustables, cuenta con dos bolsillos frontales, dos bolsillos cargo laterales y dos bolsillos traseros, con elástico en tobillo. Hecho con tela con stretch y algodón más sustentable.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf31019f0/images/Enero 2024/3074266_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw35e1c189/images/Enero 2024/3074266_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw54983fd1/images/Enero 2024/3074266_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw336f17c2/images/Enero 2024/3074266_D.jpg""]",Jogger Cargo De Gabardina,499.0,MXN,3074266,https://www.cyamoda.com/jogger-cargo-de-gabardina/3074266.html
InStock,"Chamarra color beige, tipo harrington, bolsas al frente, fit regular,  mangas tipo ranglan, cerrado al frente con zipper metálico, cuello redondo cerrado con dos botones, puños y bajo acanalado. Medidas de Modelo: 1.88 cm de altura Top: CH Bottom: 30/CH ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5aa36f8b/images/Abril 2024/3084617_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwce18ea38/images/Abril 2024/3084617_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw4d9b96ff/images/Abril 2024/3084617_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw1211a2d9/images/Abril 2024/3084617_D.jpg""]",Chamarra Ligera Básica Beige,599.0,MXN,3084617,https://www.cyamoda.com/chamarra-ligera-basica-beige/3084617.html
InStock,"Vestido corto, sin mangas, cuello redondo, silueta ajustada, tejido de rib, color negro.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw204ac113/images/Marzo 2024/3079289_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw7e34e878/images/Marzo 2024/3079289_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw353b84ab/images/Marzo 2024/3079289_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5d324ed4/images/Marzo 2024/3079289_D.jpg""]",Vestido Corto Ajustado,299.0,MXN,3079289,https://www.cyamoda.com/vestido-corto-ajustado/3079289.html
InStock,"Playera manga corta, cuello redondo, color negro, estampado gráfico al frente, corte holgado.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw656eecdb/images/Abril 2024/3089536_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwe61f9796/images/Abril 2024/3089536_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw8ef41ba2/images/Abril 2024/3089536_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw5fa6b414/images/Abril 2024/3089536_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw22ae0ac3/images/Abril 2024/3089536_E.jpg""]",Playera Manga Corta Estampada,129.0,MXN,3089536,https://www.cyamoda.com/playera-manga-corta-estampada/3089536.html
InStock,"Polo color azul, manga corta, cuello americano, fit ajustado, aletilla cerrado con dos botones, contraste en mangas y cuello, bajo, mangas y cuello acanalados. Medidas de Modelo: 1.86 cm de altura Top: M Bottom: 32 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw07953bbd/images/Abril 2024/3078984_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb1e114cd/images/Abril 2024/3078984_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2fe20ab1/images/Abril 2024/3078984_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwcefddaf6/images/Abril 2024/3078984_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwa93f7902/images/Abril 2024/3078984_E.jpg""]",Polo Manga Corta Azul,249.0,MXN,3078984,https://www.cyamoda.com/polo-manga-corta-azul/3078984.html
InStock,"Crop top de tirantes, escote tipo bandeau, tejido de rib, silueta ajustada, color verde.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwbc44dcfa/images/Marzo 2024/3079601_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf5c81344/images/Marzo 2024/3079601_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw2ff97f95/images/Marzo 2024/3079601_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw686bc96b/images/Marzo 2024/3079601_D.jpg""]",Crop Top Rib Tirantes Verde,129.0,MXN,3079601,https://www.cyamoda.com/crop-top-rib-tirantes-verde/3079601.html
InStock,"Polo color azul marino en tejido de algodón más sustentable, cuello americano, con rib en cuello y manga, cuenta con dos botones en aletilla.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf455af1d/images/Abril 2024/3083952_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw4a67e866/images/Abril 2024/3083952_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw9a7af849/images/Abril 2024/3083952_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw8d39bbaf/images/Abril 2024/3083952_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwbb59ed8f/images/Abril 2024/3083952_E.jpg""]",Polo Azul Manga Corta,149.0,MXN,3083952,https://www.cyamoda.com/polo-azul-manga-corta/3083952.html
InStock,"Sudadera cerrada con hoodie en color arena, cuenta jaretas ajustables y un fit relajado. Está confeccionada en fleece, siendo una prenda básica sólida. Dispone de una bolsa canguro y tiene bajo y puños acanalados para un ajuste cómodo.  Medidas de Modelo: 1.80 cm de altura Top: M Bottom: 32/M ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw965f8ac8/images/Abril 2024/3084265_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwf92a8269/images/Abril 2024/3084265_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw551690c1/images/Abril 2024/3084265_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw9c6bc760/images/Abril 2024/3084265_D.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw627a58f9/images/Abril 2024/3084265_E.jpg""]",Sudadera Hoodie Relaxed Arena,399.0,MXN,3084265,https://www.cyamoda.com/sudadera-hoodie-relaxed-arena/3084265.html
InStock,"Playera manga corta, cuello redondo, long fit, corte regular, color negro.","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwc7f2f18d/images/Marzo 2024/3079335_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw3a82326a/images/Marzo 2024/3079335_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwdccc4af7/images/Marzo 2024/3079335_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw8d11234f/images/Marzo 2024/3079335_D.jpg""]",Playera Manga Corta Long Fit,199.0,MXN,3079335,https://www.cyamoda.com/playera-manga-corta-long-fit/3079335.html
InStock,"Jogger color arena, fit slim, bolsas laterales y posteriores, cintura elástica con jareta ajustable, de gabardina stretch y algodón más sustentable, bajos con elástico. Medidas de Modelo: 1.90 cm de altura Top: ECH Bottom: 30 ","[""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwdaa4c9d9/images/Abril 2024/3085563_A.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw6c050cf2/images/Abril 2024/3085563_B.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dwb3795646/images/Abril 2024/3085563_C.jpg"", ""https://www.cyamoda.com/on/demandware.static/-/Sites-siteCatalog_cya_mx/default/dw0463c4de/images/Abril 2024/3085563_D.jpg""]",Jogger Fit Slim Arena,499.0,MXN,3085563,https://www.cyamoda.com/jogger-fit-slim-arena/3085563.html
